restaurant_id,restaurant_name,location,cuisines,estimated_cost_for_two,rating,votes,cuisine_tags,budget_category
rest_006408,Parathe Wali Gali,Ejipura,"North Indian, Beverages",250.0,3.4,36,North Indian|Beverages,low
rest_006409,Victoria Terminus,Ejipura,"Fast Food, Maharashtrian, Rolls",250.0,3.4,6,Fast Food|Maharashtrian|Rolls,low
rest_006410,Hotel Feast Ambur Biriyani,Koramangala 1St Block,"Biryani, Kebab",250.0,3.4,257,Biryani|Kebab,low
rest_006411,Ambur Biryani Mess,Koramangala 6Th Block,Biryani,250.0,3.4,18,Biryani,low
rest_006412,Shanthi Sagar,Koramangala 6Th Block,South Indian,250.0,3.4,9,South Indian,low
rest_006413,Dessi Cuppa,Btm,"Beverages, Fast Food",250.0,3.4,6,Beverages|Fast Food,low
rest_006414,AM's Cafe Recreate,Btm,"Chinese, North Indian",250.0,3.4,10,Chinese|North Indian,low
rest_006415,New Sagar Fast food,Yeshwantpur,"South Indian, North Indian, Chinese",250.0,3.4,13,South Indian|North Indian|Chinese,low
rest_006416,The Chocolate Mansion,Sadashiv Nagar,Desserts,250.0,3.4,8,Desserts,low
rest_006417,Donne Biriyani Angadi Mane,Sadashiv Nagar,"Biryani, Chinese",250.0,3.4,83,Biryani|Chinese,low
rest_006418,New Madhuram,Marathahalli,"Andhra, Biryani",250.0,3.4,7,Andhra|Biryani,low
rest_006419,Ramji Chaiwale,Bellandur,"Beverages, Fast Food",250.0,3.4,31,Beverages|Fast Food,low
rest_006420,Siridhanya Upahara Darshini,Frazer Town,South Indian,250.0,3.4,5,South Indian,low
rest_006421,Andhra Spice Mess,New Bel Road,"Andhra, Biryani, North Indian, Chinese",250.0,3.4,9,Andhra|Biryani|North Indian|Chinese,low
rest_006422,Ice Magic,New Bel Road,"Ice Cream, Fast Food, Beverages, Burger, Desserts, Juices",250.0,3.4,6,Ice Cream|Fast Food|Beverages|Burger|Desserts|Juices,low
rest_006423,Lakshmi Bhog Sweets and Snacks,Cv Raman Nagar,"Chinese, North Indian",250.0,3.4,6,Chinese|North Indian,low
rest_006424,Ayodhya Food Line,Nagarbhavi,"South Indian, North Indian, Fast Food, Chinese",250.0,3.4,10,South Indian|North Indian|Fast Food|Chinese,low
rest_006425,Dhaba Shaba,Sarjapur Road,"North Indian, Fast Food",250.0,3.4,61,North Indian|Fast Food,low
rest_006426,Woodfire Biryani,Whitefield,"North Indian, South Indian, Biryani",250.0,3.4,47,North Indian|South Indian|Biryani,low
rest_006427,Samosa Singh,"Varthur Main Road, Whitefield","North Indian, Mithai",250.0,3.4,10,North Indian|Mithai,low
rest_006428,Sri Lakshmi Hotel,Whitefield,"Chinese, South Indian",250.0,3.4,7,Chinese|South Indian,low
rest_006429,Sweet Nothings Couture Cupcakes,Whitefield,"Desserts, Bakery",250.0,3.4,6,Desserts|Bakery,low
rest_006430,Om Sai Punjabi Dhabha,Whitefield,North Indian,250.0,3.4,10,North Indian,low
rest_006431,Spice 9,Banashankari,"Biryani, North Indian, Chinese, Fast Food",300.0,3.4,8,Biryani|North Indian|Chinese|Fast Food,low
rest_006432,Madhappa Hindu Military Hotel,Banashankari,South Indian,300.0,3.4,14,South Indian,low
rest_006433,Sandwich Hub,Jayanagar,"Fast Food, Sandwich",300.0,3.4,12,Fast Food|Sandwich,low
rest_006434,Karavali Fish Center,Banashankari,"Mangalorean, Chinese",300.0,3.4,10,Mangalorean|Chinese,low
rest_006435,Indiana Burgers,Btm,Burger,300.0,3.4,23,Burger,low
rest_006436,Maggi N Maggi House,Bannerghatta Road,Fast Food,300.0,3.4,22,Fast Food,low
rest_006437,New Mogul Empire,Jp Nagar,"North Indian, Chinese",300.0,3.4,5,North Indian|Chinese,low
rest_006438,Sri Krishna Sagar,Kanakapura Road,"South Indian, North Indian, Chinese",300.0,3.4,19,South Indian|North Indian|Chinese,low
rest_006439,Cake-O-Mania,Bannerghatta Road,"Bakery, Desserts",300.0,3.4,7,Bakery|Desserts,low
rest_006440,Rolls On Wheels,Bannerghatta Road,"Fast Food, Rolls, Momos",300.0,3.4,25,Fast Food|Rolls|Momos,low
rest_006441,Smooth Blender,Bannerghatta Road,Beverages,300.0,3.4,7,Beverages,low
rest_006442,Juice Fresco & Pizza,Jp Nagar,"Beverages, Pizza",300.0,3.4,12,Beverages|Pizza,low
rest_006443,The Tucck Box,Jp Nagar,"Chinese, South Indian",300.0,3.4,7,Chinese|South Indian,low
rest_006444,Advika Briyani Center,Jp Nagar,Biryani,300.0,3.4,8,Biryani,low
rest_006445,Navya Foods,Hsr,"North Indian, Fast Food",300.0,3.4,7,North Indian|Fast Food,low
rest_006446,Arabian Bites,Btm,"North Indian, Chinese",300.0,3.4,24,North Indian|Chinese,low
rest_006447,Lumbini Snax,Basavanagudi,"Burger, Fast Food, Italian",300.0,3.4,6,Burger|Fast Food|Italian,low
rest_006448,Pavithra Restaurant,Jayanagar,"South Indian, North Indian, Chinese",300.0,3.4,133,South Indian|North Indian|Chinese,low
rest_006449,RP Sweets,Bellandur,"Mithai, Fast Food",300.0,3.4,7,Mithai|Fast Food,low
rest_006450,Cakes Wagon,Bellandur,"Desserts, Bakery",300.0,3.4,6,Desserts|Bakery,low
rest_006451,CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© MH-28,Shivajinagar,Cafe,300.0,3.4,9,Cafe,low
rest_006452,Ascharya Hotel,Koramangala 5Th Block,"Mangalorean, South Indian",300.0,3.4,11,Mangalorean|South Indian,low
rest_006453,Happy Fillings,Ulsoor,Chinese,300.0,3.4,8,Chinese,low
rest_006454,Bhaiyaji Food Court,Mg Road,"North Indian, Mithai",300.0,3.4,27,North Indian|Mithai,low
rest_006455,R S Lunch Home,Shanti Nagar,South Indian,300.0,3.4,11,South Indian,low
rest_006456,Food Zone,Marathahalli,"North Indian, Chinese",300.0,3.4,308,North Indian|Chinese,low
rest_006457,Desi Khana,"Varthur Main Road, Whitefield",North Indian,300.0,3.4,242,North Indian,low
rest_006458,Abhiruchi Andhra Mess,Whitefield,"Andhra, Biryani, South Indian",300.0,3.4,31,Andhra|Biryani|South Indian,low
rest_006459,Ashirvad Veg,Marathahalli,South Indian,300.0,3.4,9,South Indian,low
rest_006460,Saha Cabin Bengali Hotel,Whitefield,Bengali,300.0,3.4,5,Bengali,low
rest_006461,Wish Pot,Whitefield,"North Indian, Continental",300.0,3.4,8,North Indian|Continental,low
rest_006462,Kreme Delight,Whitefield,"Bakery, Desserts",300.0,3.4,20,Bakery|Desserts,low
rest_006463,Cheers Life,"Varthur Main Road, Whitefield","Beverages, Juices",300.0,3.4,4,Beverages|Juices,low
rest_006464,Kaka Food Corner,Whitefield,North Indian,300.0,3.4,86,North Indian,low
rest_006465,Amaravati Food Court,Whitefield,Kerala,300.0,3.4,6,Kerala,low
rest_006466,Burger Garden,South Bangalore,"Fast Food, Burger, Desserts, Cafe",300.0,3.4,7,Fast Food|Burger|Desserts|Cafe,low
rest_006467,Speedbreaker,Btm,North Indian,300.0,3.4,14,North Indian,low
rest_006468,Nutri Fit,Hsr,Healthy Food,300.0,3.4,5,Healthy Food,low
rest_006469,Hotel Reddy Bhavan,Hsr,"Biryani, North Indian, Chinese, Andhra",300.0,3.4,11,Biryani|North Indian|Chinese|Andhra,low
rest_006470,Classic Biryani Hut,Hsr,"Biryani, Fast Food",300.0,3.4,10,Biryani|Fast Food,low
rest_006471,Homely Curries & Pickles,Btm,"Biryani, Andhra",300.0,3.4,49,Biryani|Andhra,low
rest_006472,Momo Jojo,Btm,"Chinese, Tibetan, Momos",300.0,3.4,6,Chinese|Tibetan|Momos,low
rest_006473,RP Sweets,Btm,Mithai,300.0,3.4,9,Mithai,low
rest_006474,Amrutha Mess,Btm,Kerala,300.0,3.4,5,Kerala,low
rest_006475,Bewiched,Hsr,"Fast Food, Sandwich, Burger",300.0,3.4,10,Fast Food|Sandwich|Burger,low
rest_006476,Foodies Club,Btm,"South Indian, Chinese, North Indian, Sandwich, Rolls",300.0,3.4,5,South Indian|Chinese|North Indian|Sandwich|Rolls,low
rest_006477,Hello Brother Hotel,Hsr,"North Indian, Chinese",300.0,3.4,6,North Indian|Chinese,low
rest_006478,Wakeup Cafe,Hsr,"Fast Food, Beverages",300.0,3.4,9,Fast Food|Beverages,low
rest_006479,Hotel Tadaka House,Bommanahalli,"North Indian, Chinese, Biryani",300.0,3.4,7,North Indian|Chinese|Biryani,low
rest_006480,Bangalore Star Biriyani,Btm,"Biryani, Chinese, North Indian",300.0,3.4,7,Biryani|Chinese|North Indian,low
rest_006481,Wakhra Swaad,Electronic City,"North Indian, Biryani, Rolls, Beverages",300.0,3.4,83,North Indian|Biryani|Rolls|Beverages,low
rest_006482,Foodies Family Restaurant,Electronic City,"North Indian, Chinese",300.0,3.4,6,North Indian|Chinese,low
rest_006483,Chivi's Meilleurs Boulangers,Electronic City,"South Indian, Bakery, Fast Food",300.0,3.4,12,South Indian|Bakery|Fast Food,low
rest_006484,Till The Last Bite,Electronic City,"North Indian, Chinese",300.0,3.4,7,North Indian|Chinese,low
rest_006485,TeamDelish,Electronic City,Healthy Food,300.0,3.4,9,Healthy Food,low
rest_006486,Karnataka Biriyani Paradise,Frazer Town,"North Indian, Biryani",300.0,3.4,10,North Indian|Biryani,low
rest_006487,Sapthagiri's Naidu Eating Point,Frazer Town,Biryani,300.0,3.4,5,Biryani,low
rest_006488,Shawarma Hunt,Hsr,Arabian,300.0,3.4,9,Arabian,low
rest_006489,Dinemaster Gogo's,Hosur Road,"Chinese, Rolls, Beverages",300.0,3.4,5,Chinese|Rolls|Beverages,low
rest_006490,Hotel Devanand Kerala Restaurant,Cv Raman Nagar,Kerala,300.0,3.4,94,Kerala,low
rest_006491,Brea,Jeevan Bhima Nagar,"Bakery, Fast Food, Street Food",300.0,3.4,34,Bakery|Fast Food|Street Food,low
rest_006492,Just Kulfi,Indiranagar,"Ice Cream, Fast Food",300.0,3.4,6,Ice Cream|Fast Food,low
rest_006493,Choco Allure,Indiranagar,Desserts,300.0,3.4,5,Desserts,low
rest_006494,New Royal Paris Restaurant,Old Airport Road,"Chinese, Kerala, North Indian",300.0,3.4,13,Chinese|Kerala|North Indian,low
rest_006495,7 Hills Andhra Mess,Cv Raman Nagar,Andhra,300.0,3.4,8,Andhra,low
rest_006496,Shrinidhi Military Hotel,Basavanagudi,"North Indian, Mughlai",300.0,3.4,6,North Indian|Mughlai,low
rest_006497,Wow Momo,Jp Nagar,"Tibetan, Momos",300.0,3.4,12,Tibetan|Momos,low
rest_006498,Aarya Pork Hotel,Btm,"South Indian, Biryani, Chinese",300.0,3.4,12,South Indian|Biryani|Chinese,low
rest_006499,Indiana Burgers,Kalyan Nagar,Burger,300.0,3.4,38,Burger,low
rest_006500,Cafe Bangalore,Hennur,Fast Food,300.0,3.4,6,Fast Food,low
rest_006501,Mystery House,Banaswadi,Fast Food,300.0,3.4,6,Fast Food,low
rest_006502,Gundappa Donne Biryani Mane,Nagawara,Biryani,300.0,3.4,55,Biryani,low
rest_006503,Tawa Fresh,Hennur,"Seafood, Biryani, South Indian, North Indian, Rolls",300.0,3.4,12,Seafood|Biryani|South Indian|North Indian|Rolls,low
rest_006504,Five Star Chicken,Nagawara,"Roast Chicken, Burger",300.0,3.4,50,Roast Chicken|Burger,low
rest_006505,Malabar Food Court,Hbr Layout,"Kerala, South Indian",300.0,3.4,10,Kerala|South Indian,low
rest_006506,Al Madhina Roll House,Kalyan Nagar,"North Indian, Chinese",300.0,3.4,6,North Indian|Chinese,low
rest_006507,Naina Nand Food Express,Hbr Layout,"North Indian, Chinese",300.0,3.4,9,North Indian|Chinese,low
rest_006508,Jeevika Donne Biryani,Koramangala 8Th Block,"Biryani, Chinese, Fast Food",300.0,3.4,8,Biryani|Chinese|Fast Food,low
rest_006509,Kebab Ganj,Koramangala 6Th Block,"Kebab, Rolls",300.0,3.4,7,Kebab|Rolls,low
rest_006510,Straight From The Heart,Koramangala 6Th Block,"Bakery, Desserts",300.0,3.4,5,Bakery|Desserts,low
rest_006511,iFruit Live Ice Creams,Koramangala 1St Block,Ice Cream,300.0,3.4,10,Ice Cream,low
rest_006512,Falafel Bistro,Koramangala 5Th Block,"Arabian, Lebanese, Chinese",300.0,3.4,6,Arabian|Lebanese|Chinese,low
rest_006513,Kitchen24,Btm,"Italian, Continental, Chinese, Thai, American, Arabian",300.0,3.4,15,Italian|Continental|Chinese|Thai|American|Arabian,low
rest_006514,Bharathi Refreshments,Koramangala 8Th Block,"South Indian, North Indian",300.0,3.4,4,South Indian|North Indian,low
rest_006515,Krispy Kreme,Koramangala 6Th Block,"Desserts, Beverages",300.0,3.4,10,Desserts|Beverages,low
rest_006516,Mummy Dhaba,Ulsoor,North Indian,300.0,3.4,48,North Indian,low
rest_006517,Barista,Sadashiv Nagar,Cafe,300.0,3.4,31,Cafe,low
rest_006518,Create Cafe,Rajajinagar,Italian,300.0,3.4,9,Italian,low
rest_006519,Zam Zam Kabab House,Yeshwantpur,"North Indian, Chinese",300.0,3.4,89,North Indian|Chinese,low
rest_006520,Coastal Express,Malleshwaram,South Indian,300.0,3.4,35,South Indian,low
rest_006521,Srushti Coffee,Malleshwaram,South Indian,300.0,3.4,9,South Indian,low
rest_006522,Chickz N Cheez,Rajajinagar,"North Indian, Fast Food",300.0,3.4,22,North Indian|Fast Food,low
rest_006523,Cakes Wagon,Marathahalli,"Desserts, Bakery",300.0,3.4,9,Desserts|Bakery,low
rest_006524,Rawalpindi Express,Marathahalli,North Indian,300.0,3.4,4,North Indian,low
rest_006525,Ambur Hot Dum Biryani,Marathahalli,"Biryani, Chinese",300.0,3.4,7,Biryani|Chinese,low
rest_006526,Jiyan Swadista,Marathahalli,"Chinese, Kebab, North Indian",300.0,3.4,10,Chinese|Kebab|North Indian,low
rest_006527,Hungrill Barbeque,Kaggadasapura,"Bbq, Rolls",300.0,3.4,8,Bbq|Rolls,low
rest_006528,Slurpy Shakes,Brookefield,Beverages,300.0,3.4,4,Beverages,low
rest_006529,Kanti's,Kaggadasapura,"Mithai, Street Food",300.0,3.4,28,Mithai|Street Food,low
rest_006530,Donne Biryani Mane,Wilson Garden,Biryani,300.0,3.4,8,Biryani,low
rest_006531,Oyalo,Jalahalli,Pizza,300.0,3.4,16,Pizza,low
rest_006532,Burger Man,Yeshwantpur,"Burger, Fast Food",300.0,3.4,19,Burger|Fast Food,low
rest_006533,SKS Veg Corner,Sahakara Nagar,South Indian,300.0,3.4,43,South Indian,low
rest_006534,Yumjar,Sahakara Nagar,"Fast Food, Beverages, Desserts",300.0,3.4,9,Fast Food|Beverages|Desserts,low
rest_006535,Star Food County,Sanjay Nagar,Fast Food,300.0,3.4,11,Fast Food,low
rest_006536,Clean Bowled,Indiranagar,"Healthy Food, Salad",300.0,3.4,6,Healthy Food|Salad,low
rest_006537,White Olives,Thippasandra,"Chinese, North Indian",300.0,3.4,32,Chinese|North Indian,low
rest_006538,Flodeis,Vijay Nagar,"Desserts, Ice Cream, Beverages",300.0,3.4,10,Desserts|Ice Cream|Beverages,low
rest_006539,Srinidhi Sagar,Vijay Nagar,"South Indian, North Indian, Chinese",300.0,3.4,83,South Indian|North Indian|Chinese,low
rest_006540,Bhanu Hindi Military Hotel,Magadi Road,South Indian,300.0,3.4,7,South Indian,low
rest_006541,Kubera Veg and Non-Veg,Vijay Nagar,"Andhra, Chinese, South Indian",300.0,3.4,10,Andhra|Chinese|South Indian,low
rest_006542,The Cake Factory,Rajajinagar,Bakery,300.0,3.4,4,Bakery,low
rest_006543,Cauvery Punjabi Khana,Majestic,"North Indian, South Indian",300.0,3.4,11,North Indian|South Indian,low
rest_006544,Shahi Zaikha,Sarjapur Road,"Chinese, North Indian, Mughlai",300.0,3.4,9,Chinese|North Indian|Mughlai,low
rest_006545,Hash Caff Restaurant,Sarjapur Road,"South Indian, Chinese",300.0,3.4,10,South Indian|Chinese,low
rest_006546,Nisarga Restaurant,Whitefield,"North Indian, Chinese",300.0,3.4,6,North Indian|Chinese,low
rest_006547,Thrilok Restaurant,Banashankari,"Mangalorean, Seafood",350.0,3.4,9,Mangalorean|Seafood,low
rest_006548,Nisarga Garden Restaurant,Basavanagudi,"South Indian, Chinese, Desserts, Beverages",350.0,3.4,51,South Indian|Chinese|Desserts|Beverages,low
rest_006549,Cakes And Crumbs,Jp Nagar,Bakery,350.0,3.4,8,Bakery,low
rest_006550,Myrasoiya.com,Sarjapur Road,North Indian,350.0,3.4,20,North Indian,low
rest_006551,The Zaika Of Banaras,Marathahalli,"North Indian, Street Food",350.0,3.4,26,North Indian|Street Food,low
rest_006552,Nandana Mess,Bellandur,"South Indian, Chinese",350.0,3.4,7,South Indian|Chinese,low
rest_006553,Lluvia Bakery,Sarjapur Road,Bakery,350.0,3.4,11,Bakery,low
rest_006554,RR Catering,Mg Road,"North Indian, Chinese, Biryani",350.0,3.4,10,North Indian|Chinese|Biryani,low
rest_006555,Zaiqa,Richmond Road,"North Indian, Chinese",350.0,3.4,8,North Indian|Chinese,low
rest_006556,Khan Saheb Grills and Rolls,Langford Town,"Fast Food, Rolls",350.0,3.4,25,Fast Food|Rolls,low
rest_006557,Nawabi Handi,Whitefield,"Biryani, Hyderabadi, North Indian",350.0,3.4,23,Biryani|Hyderabadi|North Indian,low
rest_006558,Momo Bites,Marathahalli,Tibetan,350.0,3.4,19,Tibetan,low
rest_006559,BHR Foods,Whitefield,"North Indian, Chinese, Continental, Biryani, Thai",350.0,3.4,7,North Indian|Chinese|Continental|Biryani|Thai,low
rest_006560,Bawarchi Biryani,Koramangala 6Th Block,"Biryani, South Indian",350.0,3.4,65,Biryani|South Indian,low
rest_006561,GrannyzHut,Hsr,"Bengali, North Indian",350.0,3.4,8,Bengali|North Indian,low
rest_006562,Hyderabadi Biryani Corner,Btm,"Hyderabadi, North Indian, Chinese",350.0,3.4,7,Hyderabadi|North Indian|Chinese,low
rest_006563,Just Cakes,Electronic City,Bakery,350.0,3.4,22,Bakery,low
rest_006564,Sagar Deluxe,Jeevan Bhima Nagar,"South Indian, North Indian, Chinese",350.0,3.4,148,South Indian|North Indian|Chinese,low
rest_006565,Sai Donne Biryani,Indiranagar,"South Indian, Biryani, Chinese",350.0,3.4,9,South Indian|Biryani|Chinese,low
rest_006566,Lepcha Foods & Refreshment,Thippasandra,"Chinese, Momos",350.0,3.4,15,Chinese|Momos,low
rest_006567,Gopal Kabab Centre,Jp Nagar,North Indian,350.0,3.4,4,North Indian,low
rest_006568,A Little For Love,Hennur,Bakery,350.0,3.4,12,Bakery,low
rest_006569,Just Protein,North Bangalore,"Chinese, Fast Food",350.0,3.4,5,Chinese|Fast Food,low
rest_006570,Sri Durga Nellore Mess,Banaswadi,"Andhra, South Indian, Biryani",350.0,3.4,356,Andhra|South Indian|Biryani,low
rest_006571,Lil Asia,Banaswadi,"Chinese, Thai, Nepalese, Tibetan",350.0,3.4,7,Chinese|Thai|Nepalese|Tibetan,low
rest_006572,Kaati Zone,Koramangala 6Th Block,"Fast Food, Biryani, Rolls",350.0,3.4,6,Fast Food|Biryani|Rolls,low
rest_006573,Holiday Fast Food,Ejipura,"Kerala, South Indian, Chinese",350.0,3.4,21,Kerala|South Indian|Chinese,low
rest_006574,Peppermint,Rajajinagar,"Ice Cream, Fast Food",350.0,3.4,9,Ice Cream|Fast Food,low
rest_006575,Mr Savji,Rajajinagar,South Indian,350.0,3.4,9,South Indian,low
rest_006576,Mandya Umesh Nati Style Hotel,Marathahalli,South Indian,350.0,3.4,7,South Indian,low
rest_006577,Lagom Patisserie,Frazer Town,"Bakery, Desserts",350.0,3.4,4,Bakery|Desserts,low
rest_006578,Mad Over Fries,New Bel Road,"Fast Food, Beverages",350.0,3.4,43,Fast Food|Beverages,low
rest_006579,Basmati Restaurant,Whitefield,"North Indian, South Indian, Chinese, Biryani",350.0,3.4,23,North Indian|South Indian|Chinese|Biryani,low
rest_006580,Just Bake,Banashankari,"Bakery, Desserts",400.0,3.4,8,Bakery|Desserts,low
rest_006581,South Grand,Uttarahalli,"South Indian, North Indian, Chinese, Beverages",400.0,3.4,102,South Indian|North Indian|Chinese|Beverages,low
rest_006582,1980s Games Cafe,Basavanagudi,"Cafe, Fast Food",400.0,3.4,58,Cafe|Fast Food,low
rest_006583,Nammura Donne Biriyani,Kanakapura Road,"Biryani, Fast Food",400.0,3.4,51,Biryani|Fast Food,low
rest_006584,Arabian Mexico,Bannerghatta Road,"Fast Food, Arabian",400.0,3.4,43,Fast Food|Arabian,low
rest_006585,Oottupura Family Restaurant,Bannerghatta Road,"Kerala, South Indian, Biryani",400.0,3.4,224,Kerala|South Indian|Biryani,low
rest_006586,Upahar Banashree,Bannerghatta Road,"South Indian, North Indian",400.0,3.4,18,South Indian|North Indian,low
rest_006587,The Curry Hut Plus,Bannerghatta Road,"North Indian, South Indian, Chinese",400.0,3.4,116,North Indian|South Indian|Chinese,low
rest_006588,Swad Plaza,Btm,"North Indian, Chinese",400.0,3.4,6,North Indian|Chinese,low
rest_006589,Sea Horse,Jp Nagar,"South Indian, Chinese",400.0,3.4,9,South Indian|Chinese,low
rest_006590,Nandhi Andhra Style Family Restaurant,Jayanagar,"Seafood, Biryani, South Indian, North Indian, Chinese, Kebab",400.0,3.4,13,Seafood|Biryani|South Indian|North Indian|Chinese|Kebab,low
rest_006591,Al-Madina Restaurant,City Market,"Arabian, North Indian, Chinese, Kerala",400.0,3.4,22,Arabian|North Indian|Chinese|Kerala,low
rest_006592,Cakeport,Jayanagar,Bakery,400.0,3.4,20,Bakery,low
rest_006593,Biryani Paradise,Shanti Nagar,"Biryani, Fast Food",400.0,3.4,6,Biryani|Fast Food,low
rest_006594,Hotel Kalpaka,City Market,"South Indian, Kerala",400.0,3.4,4,South Indian|Kerala,low
rest_006595,Sher-E-Punjab,Marathahalli,"North Indian, Chinese",400.0,3.4,414,North Indian|Chinese,low
rest_006596,Abhiruchi Restaurant,Sarjapur Road,"Andhra, North Indian, Chinese",400.0,3.4,5,Andhra|North Indian|Chinese,low
rest_006597,Bellandur Kitchen,Bellandur,"North Indian, Chinese",400.0,3.4,17,North Indian|Chinese,low
rest_006598,Good Food Kitchen,Sarjapur Road,North Indian,400.0,3.4,7,North Indian,low
rest_006599,Hangouts @ Kashish Caterers,Hsr,"Biryani, Kebab",400.0,3.4,10,Biryani|Kebab,low
rest_006600,Drunken Monkey,Bellandur,"Beverages, Fast Food",400.0,3.4,11,Beverages|Fast Food,low
rest_006601,Noodles,Bellandur,Chinese,400.0,3.4,4,Chinese,low
rest_006602,Just Bake,Ulsoor,"Bakery, Desserts",400.0,3.4,6,Bakery|Desserts,low
rest_006603,Beijing Bites,"Varthur Main Road, Whitefield","Chinese, Thai, Momos",400.0,3.4,23,Chinese|Thai|Momos,low
rest_006604,Taste Of India Family Restaurant,Whitefield,North Indian,400.0,3.4,226,North Indian,low
rest_006605,Shanghai Times,Whitefield,Chinese,400.0,3.4,9,Chinese,low
rest_006606,ReadyBowl,Whitefield,"Andhra, South Indian, North Indian, Biryani",400.0,3.4,32,Andhra|South Indian|North Indian|Biryani,low
rest_006607,Sweet Alley,Marathahalli,Desserts,400.0,3.4,6,Desserts,low
rest_006608,BBQ King,Marathahalli,"Fast Food, Chinese, Burger, Hot Dogs, Sandwich",400.0,3.4,6,Fast Food|Chinese|Burger|Hot Dogs|Sandwich,low
rest_006609,Chattorey - The Family Restaurant,Marathahalli,"North Indian, Chinese",400.0,3.4,37,North Indian|Chinese,low
rest_006610,South Treat,Whitefield,South Indian,400.0,3.4,4,South Indian,low
